;BTCUSD;ETHUSD;XRPUSD;AAPL;MSFT;NVDA;CRM;ADBE;INTC;QUAL;CSCO;ABBV;ABT;DHR;JNJ;PFE;UNH;MRK;TMO;AMZN;HD;LOW;SBUX;BKNG;TJX;GOOG;META;VZ;DIS;CMCSA;NFLX;T;TMUS;BRK+B;V;JPM;MA;BAC;PYPL;BLK;MS;HON;UNP;UPS;LMT;BA;RTX;MMM;CAT;WMT;PG;KO;PEP;COST;PM;EL;MDLZ;NEE;D;SO;AEP;EXC;SRE;XEL;LIN;SHW;APD;ECL;NEM;FCX;LYB;PPG;AMT;PLD;CCI;EQIX;PSA;DLR;SBAC;WELL;CVX;XOM;COP;KMI;PSX;EOG;WMB;MPC;BZ;CL;AH;GC;CA;NI;PA;PL
2019-02-05 00:00:00;0.00013364701034379174;0.00029074821759362483;0.0007828117533143099;0.00034393940714585493;0.00013610936922109953;0.0003085732729330102;0.0002469765601898455;0.0002469765601898455;0.00020321006712830042;3.070416369301653e-05;3.920847749838223e-05;0.00017789193944723673;9.056369867643566e-05;5.783331114964439e-05;3.489948390055403e-05;5.681457992809563e-05;0.00012470210138074993;0.0001417181389165818;4.871752613760976e-05;0.00020099863971479167;8.128871111238615e-05;8.881960746265387e-05;0.00014155490666762808;0.00045655266528884283;7.785732102769333e-05;0.00017897406219165247;0.000295653515186963;7.618540088884822e-05;5.243749678739923e-05;0.0001816316932112862;0.0003566566725158706;4.6029631457242265e-05;0.00013851852659626203;0.0001724276193824543;6.15602440263716e-05;5.8515388595909626e-05;7.182813237902215e-05;0.0001294370061209043;8.659039359011144e-05;7.644641357337149e-05;0.00011034906274751425;0.00014785034842737096;5.822874824140437e-05;5.843550258797197e-05;0.000319185002830586;0.0002922690032976741;0.00014816892629005777;5.7195005171747556e-05;7.580864158163961e-05;7.745138850341537e-05;0.00010119228179221439;4.446022805209362e-05;6.206700599429112e-05;0.000116127622283738;6.441995727871644e-05;0.009731645456602774;3.868455121688628e-05;0.00010258559579538962;0.00011287832871363444;9.477009988843955e-05;0.00011631310690264019;9.700625619547408e-05;8.379727601275899e-05;9.221624358727005e-05;0.00017994142592497878;0.00010504930071020354;6.771435753537153e-05;0.0002971897438902537;7.511188070082774e-05;0.0003162937729884506;0.00011437838829144577;7.285928097640573e-05;0.0001018652828567743;0.0001437642434652123;8.618898436452907e-05;0.0001717799439494706;6.873627374967671e-05;0.0001338330786871615;9.717750134777233e-05;7.338787637216746e-05;7.720735355244063e-05;0.00012505244410571212;8.828581035888286e-05;7.250685348506962e-05;7.043385571477196e-05;0.0001405312785289079;5.5088228808682374e-05;0.00010201541984112217;0.00045129902140394345;0.000552006874541369;0.00015349928238342565;2.0930394694132213e-05;6.538521348032519e-05;0.0003651846274949545;0.00012364777593444073;7.151979203009815e-05
2019-02-06 00:00:00;0.0002448184051240705;0.0015429983283589228;0.0008860591756587624;0.00014509564366889784;0.00011353326296969119;0.0007069693306004638;0.00021710400034415057;0.00021710400034415057;0.0002371996076478023;2.337479668712883e-05;4.8393447736037226e-05;9.792455786489861e-05;8.716229455486294e-05;4.361033095220994e-05;5.588362788722434e-05;0.00010492684191112387;6.27588003514116e-05;8.050986102918611e-05;5.245255186944779e-05;0.00019104296056612758;0.00010133321617623128;8.37127301938215e-05;0.00014224895184186876;0.00013845894606851156;0.00010890569128447805;0.00018224045918330042;0.00014976563729282322;5.219198524223709e-05;0.00014120512988309014;0.00011320035994204924;0.00021776480513156782;6.300541820387257e-05;0.0001433009413202248;9.825909566419134e-05;6.538149686572023e-05;9.555118046466247e-05;6.979752878463873e-05;0.00011634392231996952;0.00040451602756702717;8.266336117594004e-05;0.00013699942109618533;6.613579353521326e-05;3.924113547424143e-05;8.03279986915899e-05;7.263426396513021e-05;0.0001739024813300763;5.1554962497114285e-05;4.457374628591484e-05;8.243520459779421e-05;4.4056211961699616e-05;5.1813407162509736e-05;3.0632263957650416e-05;4.7613456675858024e-05;5.486725852591041e-05;7.239587748852561e-05;0.00042453315521238146;3.940443012828545e-05;4.167671966916172e-05;7.096018820535969e-05;4.3294503252100815e-05;4.568676819552055e-05;6.161756506352187e-05;6.831548502975143e-05;4.341013877153751e-05;5.6390774930835315e-05;8.839858106221554e-05;4.49144826650407e-05;0.00012079878588769522;0.00011338702682798974;0.000314943958210032;0.00010265932632761952;6.786912087138291e-05;0.0001210481318079365;6.870417121526946e-05;0.00012623690119273264;0.00013772663914006627;3.1459429739398836e-05;0.0009475065851140837;0.00013324915277611164;9.500919540254389e-05;5.62648313849878e-05;6.395974679360259e-05;0.00014199152715654493;9.502484309110868e-05;0.00010554284408397126;0.000219100874522856;8.918595383495464e-05;0.00014671906915750642;0.0003576209724940023;0.0004635473441553749;0.0002040824475393752;2.0124636348558637e-05;7.4454480025473e-05;0.0005224158931435241;0.00015069447588206557;0.00012398360381140087
2019-02-07 00:00:00;9.051019057553585e-05;0.00044323818668739;0.00034756218147495766;0.00024522336434543537;0.00015658806789801128;0.0008384790648770248;0.0004070936893860169;0.0004070936893860169;0.0002509288451680994;0.00011436998877292556;0.00015387089464597147;0.0002732002235030123;0.00022854420295940545;0.0001613495992224681;8.713701935258089e-05;0.00020574960883499758;0.0001382619988317057;8.203641500880082e-05;0.00023204028498367209;0.00034844425786062;0.00017077344075831598;0.00019880683786567676;0.00010062758128971589;0.00027952343647592057;0.00016512469376372025;0.00026066173346174;0.00046517935875878405;8.005957760759695e-05;9.88724210923448e-05;0.00015312368969287144;0.0006645071943106486;0.00013540867416518044;0.0004696746011690802;0.0002921581663823589;0.00017553125777561141;0.000148356947575167;0.00022762444631703845;0.00028799218266202753;0.0005491337926751708;0.0002069279046169939;0.00030854305234282933;0.00021628472534370883;0.00015484011201775814;0.00017489683887693391;0.00016445113074104234;0.00033625080670778707;0.00015253812023535604;0.00014696795826087174;0.00025602441261394777;9.408706592968323e-05;0.00013332247955037753;7.46604489000154e-05;0.00010393516242229679;0.0003715392209152366;0.0006403086238901726;0.00048776554069080547;0.0001127126786652015;7.04644173498121e-05;0.00010741723709168752;7.186148290216871e-05;0.00018453884492027815;0.00012262543818183645;0.00013754009927122233;8.322217639567561e-05;0.00020158841063775006;0.0001707452641627969;0.00019968112252410732;0.00015133980595658723;0.00014112712572982377;0.0004728373809796629;0.00021714617979934751;0.00011704639512196754;7.93599131098101e-05;9.366559275237364e-05;5.729474991057705e-05;0.00021301846671217253;6.003487246160564e-05;0.00030762988759060065;0.00012291474202633915;8.003247311163422e-05;0.00015710324776667097;0.00012288528436053868;0.0002863823774589231;0.00014974147380162258;0.0002955903234011061;0.00045341207188976756;0.0002189629727792529;0.001081181105001598;0.0003544541583871014;0.0004578329746422806;0.00020364168607887555;2.4506397477295115e-05;0.00010794021808307501;0.00024827832111990605;0.00019447404673462464;8.470274703814483e-05
2019-02-08 00:00:00;0.002736484558930597;0.005059289357354864;0.0022364853569245636;0.00018865096171138333;0.00013284715429227583;0.0005105959643282214;0.00015533807101782856;0.00015533807101782856;0.0001701850768359955;3.489554778208138e-05;9.158036577699448e-05;0.00012263811339509377;0.00014810571588636515;0.00011185830002745981;5.318500116773731e-05;0.00015601492993927787;0.000163903865390593;7.595477121528525e-05;0.00011967243109164448;0.0004983177892086966;8.025839235377389e-05;9.651295525971398e-05;7.221460401283249e-05;0.0001481798667507208;7.620480972837573e-05;0.00017947273908086678;0.0001454347587007489;6.535086800716956e-05;4.885417032704086e-05;0.00016864581161006906;0.0004963127383246287;9.819227104688136e-05;0.0003378874561625294;0.00010066500674705806;0.0001168144586992433;0.00013292851908631472;0.00010739117366933762;0.00014903921756804513;0.00010391231648084644;0.00019070475923898978;0.00025482236589866465;0.00023193281456527045;9.596881762150387e-05;9.842620859111889e-05;0.00014957629371146073;0.0001674644358125715;0.00011734122847663987;7.175278489447324e-05;0.00020460078256234095;6.999614542252851e-05;4.125807325252887e-05;4.702578074057349e-05;7.22474908874507e-05;0.00011075898349537184;0.00018296240609975365;0.00011947113378812441;8.714339925994667e-05;7.333364856347945e-05;7.456114347538254e-05;7.100506067210845e-05;6.397097519474187e-05;0.0003010484245570208;7.776187198645554e-05;6.431957326048112e-05;6.853983021576816e-05;0.0001160203782685685;8.824196850472664e-05;0.00012054805106583201;0.0001582123605145344;0.0008790784564885423;0.00014079759724011662;0.00017369979183816668;8.362148889562627e-05;8.119588660239211e-05;5.9948969324996045e-05;0.00017374476768852954;0.0001221124977860534;0.00017736109190214145;9.825895827885455e-05;9.627572732540647e-05;0.00016827966803777976;0.00020628202802016208;0.00029121983283786237;0.00010670317767899777;0.0009444714264356899;0.00022462687338727964;0.00018714536990888537;0.00033863008462296383;0.0003008375038135383;0.00041495091580973147;0.00015932390524759423;1.537892662727736e-05;9.519581668360087e-05;0.0004733581727482832;0.00022602048808618937;8.204972122234449e-05
2019-02-09 00:00:00;0.0002761941752983351;0.0011145285324810706;0.001147422100668035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.411500338796615e-05;;;;2.201904022095671e-05;;6.246125790959565e-05;2.583107984916373e-05
2019-02-10 00:00:00;0.0001587160085707862;0.0005961272133204433;0.001119521761275049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0003240211558744943;;2.9449654768443243e-05;;;;
2019-02-11 00:00:00;0.0002963566243199651;0.0024235555948182307;0.001008652148533556;0.0003469301871761709;0.00028586257638900836;0.0011819291890438506;0.0007164670904143592;0.0007164670904143592;0.0004185766788847496;8.061577020600527e-05;0.00032873935650706105;0.00022094886570052564;0.0002063305324476144;0.00018139502855980377;0.00010700928369253613;0.0002311940502521164;0.0002190466184748604;0.00038458198269041173;0.0003041629813864888;0.00037043756163360837;0.0002628986834064236;0.00021077412973073687;0.00023613944431790531;0.00025582160114266987;0.00025203785280167974;0.0002701947030185767;0.00046749233525017665;0.0001679671062042011;0.00021879519259375391;0.0002930745313044391;0.0005479159066407587;0.00018081879453657462;0.000326854579224575;8.289645369322047e-05;0.00016936133504737586;0.00032725028747977443;0.00030929866633723913;0.0003114857607569424;0.00043372839219580993;0.00034674522154645;0.0006200917751246298;5.906342336482814e-05;0.00023020963430803987;0.00015032071418835007;0.0003667786910775558;0.0003620138292540075;0.00024201080413043357;0.0001606564943395369;0.0003157376756871849;0.00017792884386423052;8.504851981619393e-05;0.00014223643471064572;0.00020131228399571492;0.00036026443784529865;0.0006350158902547527;0.00035287367514956724;0.00026152598108507784;0.00017061968491379801;0.00016450125935836736;0.0001262675851790228;0.00016893535738557192;0.0002698174175009977;0.0003281952850762041;0.00014868413481451462;0.0001752567674442288;0.0004677969622368224;0.00024527261654163805;0.00022060153164372434;0.00030457173643382485;0.0008973590967242583;0.00027194674411777994;0.0003304204701691813;0.0001806224460370828;0.0002548315237766872;0.00018352502548127424;0.00020555376061928005;0.00019693615646099348;0.0006438115330308579;0.0002460339841211084;0.0002194273471406715;0.00013275539532955707;0.00017383883101760304;0.00030336821848881725;0.0003183487172102991;0.0006619813548482152;0.00044634496769237485;0.00032408013189861993;0.000818987647020147;0.00030913183774002745;0.00034880878222245314;0.0001314235865025997;2.2630271545516116e-05;9.666496662259427e-05;0.00041196032072200435;0.0002628206599210637;0.00011208120492398643
2019-02-12 00:00:00;0.00025571731766769107;0.0009376980723174407;0.0006113335881685452;8.153326280255724e-05;9.039258011197321e-05;0.00046364033403883807;0.0001173110714589341;0.0001173110714589341;0.00024322529482627655;5.862566667666696e-05;8.143037623139311e-05;0.00013197197621777143;0.0001439401572197479;0.00010434392861226251;6.0274809720712246e-05;0.00012091438062618673;8.257949645155323e-05;0.00023399495616575604;8.823895496865848e-05;0.00016352273134685177;0.00011359856337382267;0.0002604355274158639;6.1021588564982285e-05;0.00012528773579033043;7.178629122793326e-05;0.0002591606359205232;0.00021588922342713604;9.048274364624596e-05;0.0001273118732742899;0.00015593668820650079;0.00021927019677638564;7.286330841988369e-05;0.0001515020743721712;0.00014256830524648942;0.00012855704005262036;0.00028062411865969355;0.00012452738062022025;0.00018341472329097384;0.00012872917673255332;0.00020651126547910364;0.0005361837473565552;0.0003067656535592078;0.00010838980703454612;0.00010765705506383542;9.540119115454116e-05;0.00010116338079049743;9.583598663415469e-05;0.0001338253539929747;0.0004690414384763479;8.241841294769126e-05;4.5498280618348136e-05;3.6695441702985196e-05;0.00010090860693770127;7.92733578545195e-05;7.940680624013282e-05;7.30868793728273e-05;7.463189917978653e-05;8.781764330137215e-05;8.564377602909878e-05;6.244228087260971e-05;7.343492284533922e-05;7.083530162873926e-05;0.00011438049850079178;5.996231539081426e-05;0.00033612140507136457;0.0001809878570931675;0.00021012881446287634;6.75852042934454e-05;0.00010682803375441319;0.0003041123449947854;0.0003235588841252846;0.00014169103412407428;6.508974925640311e-05;0.000129885530403414;6.645402850522765e-05;0.00013881279303250562;9.62216195742645e-05;0.00018709413465073024;9.152228089463349e-05;0.00018652133283292527;0.0002209533739836253;0.00021099901645297027;0.0003750855085646941;0.00018974886574031708;0.0002502564250418407;0.0005451549316201806;0.00016481665183408665;0.00026753103635440353;0.00029535200176918373;0.00039650677234526416;0.00011965567825847813;2.0220117229112532e-05;6.682947910773498e-05;0.00027922566408069275;0.00013902731846098893;8.399019084864463e-05
2019-02-13 00:00:00;0.00026906085339959405;0.0009607213043717101;0.0009572230066312302;9.305404423892811e-05;9.307835423630177e-05;0.00043352175786566625;0.00021884357785059222;0.00021884357785059222;8.506925901230142e-05;3.673289043796988e-05;0.00011310886326253031;0.0001326536287643432;4.008922548244796e-05;4.7329862080670766e-05;6.572211510300122e-05;7.805972420650543e-05;7.990692713475823e-05;4.498197457289613e-05;3.549691207310918e-05;0.00016894306509927575;0.00013129777886296753;0.00010059612844435537;9.047638676846667e-05;0.00014106674272017493;0.00011329866823233893;0.00015273507199840415;0.00012489795766891347;4.770883401081188e-05;5.3562055040388324e-05;9.573117870976228e-05;0.0004535716574879853;7.918228828899711e-05;7.872182337343377e-05;0.00023916874788907486;0.00022813152787472374;0.0001147738660972197;0.0001033619213798823;0.00010319005341849235;0.00024571900664323916;0.0002064207764777381;0.000337111413207799;0.0001819559123005929;4.9242467187646886e-05;4.263455885595246e-05;5.933592648912651e-05;0.00010781125960366935;6.218724400051522e-05;7.759260762125954e-05;0.00010918596875665148;6.752337485457159e-05;3.969719214654284e-05;4.4631404944372685e-05;5.785942314318709e-05;6.289594963664776e-05;9.592293910342406e-05;4.7008701201370725e-05;4.8309097436426956e-05;4.1360818183702223e-05;4.9541485713117945e-05;5.2490841607984706e-05;7.633349468436196e-05;4.635839745755739e-05;6.544191829952744e-05;5.277535079344783e-05;4.933690107782872e-05;0.00013612448921996304;6.887464407826219e-05;8.453208599588696e-05;0.00023601366031096268;0.0020875184952502458;0.00013496805178148983;0.000177346224352665;5.036120276111322e-05;9.913847415968592e-05;4.1478673081374204e-05;0.0001503513926468237;0.00017180636377987288;0.00013497614008546697;7.912687805557664e-05;0.00011957132131245818;0.00011913715948293591;0.00011994142931245567;0.00017725124826188524;0.000123778109927305;0.00016026701589478277;0.0002982547387963756;0.00020860355158823109;0.00014072852680175994;0.0002858875850230996;0.0003456162547884297;9.94441714375048e-05;3.5604328966655714e-05;6.193710086167542e-05;0.0002785020833035563;0.00011278136866228573;0.00010082441930472966
2019-02-14 00:00:00;0.00020092404693984435;0.0006973979161944107;0.0005078168750691554;6.54207039605622e-05;0.00014387209931109024;0.0004124435072131707;0.00026708879502018257;0.00026708879502018257;0.000115415252285007;6.391544762210243e-05;0.002175231533375604;0.00011568948562305666;7.16617286890722e-05;5.0268243949182056e-05;5.267040816983298e-05;6.816539803615395e-05;9.676085543011452e-05;5.130310503961626e-05;8.760552493480453e-05;0.00029729079033087596;0.00015268338752030767;0.0002425363474681849;9.924993197174595e-05;0.00018281525028217708;0.0002791683603684205;0.00011109879862119774;0.00015383424697100787;8.038749033852352e-05;5.894216868070641e-05;9.822905639345219e-05;0.0002361924673847581;0.00010290630778611451;0.00011623109673733599;0.0002585673692260904;7.083307181106745e-05;0.00021153824668784294;8.133517670038962e-05;0.0002500855561581897;0.00011605190870903867;0.00025015479770711775;0.0003064680216151324;0.00016750880618690884;0.00010562054294870803;0.00011622656314877312;0.00010488582241567213;0.00010499906234089527;0.00019379762424390996;0.00032536748626297196;0.0002623345884186909;9.307625068642983e-05;0.00012126395655107597;0.00566089931279746;0.000325870137511611;0.00014536249379148278;0.00016531111024124679;0.0002172857682454808;0.0002465763293763863;6.084560901203407e-05;8.750262808191391e-05;6.648040753234399e-05;6.099872464537161e-05;0.00011158765299142173;5.902632150041647e-05;9.534791218730035e-05;0.00011748134260419313;0.00015800554236885915;0.00011593107015299956;8.542726659814212e-05;0.0005694033217425989;0.00033839366663954823;0.0001641691283046081;0.00046059426893164663;6.080441300868909e-05;0.00013604976220539525;5.364489794120225e-05;0.0011834484057064115;8.239219843170323e-05;0.0002304943051558119;7.109398829138687e-05;0.0001738631733451162;0.00022474682445388988;9.576190504674357e-05;0.00018012081507647924;6.31311552234686e-05;0.00013646887377664392;0.00021209753281123113;0.00021149790572252058;0.0002003091809382914;0.0003394141643272978;0.0005092443266421397;0.00012452548256685267;4.571970133778395e-05;0.0001300030174690059;0.00032453480164392883;9.606477419314951e-05;0.00010876699608165224
2019-02-15 00:00:00;0.000301693574139206;0.0007207864484191114;0.0007648202332545754;7.332861151325465e-05;0.0001837603834980399;0.0022978120676440048;0.00018313247267320805;0.00018313247267320805;0.00024115525567338302;6.829716823566856e-05;0.00013973179615226448;0.0002381453857269549;0.00011040430743569997;9.044665565483082e-05;0.00012111078062558895;0.00010362242249803594;0.00010451844770348761;0.00010857136255129403;0.00010147173375744618;7.981101229766024e-05;0.00015604401822071317;0.00017997677261825254;0.00011271814364813198;0.00011563936955268077;0.0001519783994956984;0.00010048835564870064;0.0001482500028732633;0.00016374001143922522;7.256823039759449e-05;0.0001057022781559793;0.00036378608176869577;0.00012935085961864173;0.00015529535996006982;0.00023176186632253897;0.00011078928320907473;0.0004376252964456685;0.00013311416344154566;0.00032651793563842206;0.00014464689824517622;0.00026203211892206196;0.0003687329282435343;0.0002866278923936226;6.722951512273242e-05;0.00012915584422888086;0.00021549579225114556;0.00012148713387764947;0.0002124055037977012;0.00014067509630847066;0.0003249445309472083;0.00017000749090149755;5.50063849056069e-05;0.00014238132827636455;0.0006279614723919074;8.080932996732121e-05;0.0001932145863834874;0.0001626107711175309;0.00016773299911277081;0.00013486228725101328;6.192706698867447e-05;0.0001237092438484619;5.568213283029956e-05;4.573855329274502e-05;6.999111214810785e-05;6.232059237035944e-05;0.0004601796451488145;0.0001780733846434121;0.00016768852763690925;0.000232660989551728;0.00012908369669621133;0.0008799432951308038;0.00024311714015899235;0.00013238010036329778;9.329124554071852e-05;5.2758927539138905e-05;0.000101191440287355;9.263997824514814e-05;5.393480638139305e-05;0.00011110673235732278;6.376447194009209e-05;6.836190208363773e-05;0.00015583014401798285;0.0001240855015622107;0.00027306219910316676;7.478508446002464e-05;0.00011715645697274103;0.000358721158858676;0.0003137359910801874;0.00028968258807643134;0.0003031295485353766;0.0003055992767040726;0.0001429911888937836;2.7860712793027186e-05;0.0001221117753712882;0.00031620453916508817;0.00013118231854196313;0.000107627295702785
2019-02-16 00:00:00;0.000253208113108168;0.0003499255347708459;0.0004315406273300737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.2009238620948196e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.973464380879336e-05;;;;4.23293760642099e-05;;5.147627979863392e-05;3.769772589965955e-05
2019-02-17 00:00:00;0.0002890566439648786;0.0015388670579502448;0.0007649550397159408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0002784568334537232;;2.370291368201245e-05;;;;
2019-02-18 00:00:00;0.0013308546422536893;0.004280653166851013;0.0030780472815573503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00023028208517150966;0.0001260569353947107;8.33285621917639e-05;1.086243395965076e-05;9.832340065595603e-05;0.00027530624720733827;0.00018305779104915273;6.601266632373834e-05
2019-02-19 00:00:00;0.0010102867437532614;0.0023858837611601172;0.0039173256194006524;0.00017239910909925266;0.00012515580489089585;0.0006240291331657745;0.00034315689961810164;0.00034315689961810164;0.00018052343961649217;4.489145976955193e-05;0.0002792024731088722;0.0007378382166202186;0.000233923599613269;0.00015108116769625907;7.452326396232427e-05;0.00032087270052014855;0.00023493092063086018;0.00018957958349757016;0.00012589130027531142;0.00021549871383510865;0.0001453443776783229;0.0002564433933325495;0.0003092496929405246;0.0003937719952909846;0.0001806896522584145;0.00017667017938402925;0.0003836206665335157;0.0002766336608345035;0.000145154192011059;0.0002638877052527641;0.0006681042400525255;0.00019464985899771036;0.0003717238079514413;0.000359530928942536;8.809080847986006e-05;0.00028671689116667166;0.0001264813324068208;0.00018140902525529525;0.0001458554328626007;0.00024082106996434782;0.00021883675071822855;5.392298363677206e-05;0.00015859761699922478;0.0003068887203381164;0.00012451534501725506;0.00019661596145132196;0.0002232477052505107;0.00017754945403348398;0.0002954974157251176;0.0007821997896892815;0.00013944318357336384;0.00034226266248712703;0.00026625358264755497;0.00024547302741883127;0.00038736537747503075;0.0004565047467798947;0.00013948920977202927;0.00016575637016503838;0.00020860795039390778;0.0001463682863169415;0.00017606906415003695;0.00017563355880464648;0.00020912541332398767;0.00013346558567636506;0.00011008248193846641;0.000822958750963039;0.00013844218604445755;0.0005960963844800223;0.0006737059589415033;0.002323534230624558;0.0005048421310572459;0.00042481931899010316;0.0001571744838089256;0.0001488762644224985;0.00014055294521175745;0.0006588385146070897;9.648510237370174e-05;0.00036993398076301575;0.0003128002720891552;0.00021716009343366672;0.0001372584591311818;0.00015461797614064294;0.0002364376284348713;0.00038466401349401624;0.00020377260395242622;0.0007124826911589573;0.0002242099438760686;0.0002924010930966964;0.00019849055574164146;0.0002190558714487524;0.00011856826441557415;3.029559910130429e-05;0.0001213421173642387;0.000227020860766825;0.00032530579464484224;9.68771175185742e-05
2019-02-20 00:00:00;0.0004968653660034463;0.0017787857540900458;0.002019126595515679;8.760990569267737e-05;0.00012175685635075474;0.00039244794424260124;0.0001395108366430814;0.0001395108366430814;0.00012331669298688134;2.52117858090151e-05;4.603644865389768e-05;0.00013743488928759248;6.769155245162764e-05;7.051360192796355e-05;3.0585170288572034e-05;0.00010709522979758958;7.738871343264426e-05;5.554412524600021e-05;5.1585261322228994e-05;0.00011323081960666217;8.385914245424068e-05;6.905973995274252e-05;6.19086976838439e-05;0.00018793817736683754;7.334013708653365e-05;0.0001355929728285188;0.00012841175326722864;3.1625605084086964e-05;4.295585307317213e-05;8.652665950212882e-05;0.0003284339442958262;4.33798138206125e-05;0.00010446365719181568;4.955610729577535e-05;4.0692920019700556e-05;4.1933471998018015e-05;6.390415115813926e-05;5.415862567023386e-05;9.905594677845944e-05;4.647557697760287e-05;9.11986607863574e-05;5.1288039928325465e-05;5.045485956910708e-05;4.856229108447437e-05;5.4153899032805275e-05;8.559503852701603e-05;8.483666064703935e-05;5.204012891226656e-05;0.0002502009028427549;0.00021875523056077626;4.353941870542522e-05;5.9832450626416904e-05;6.419586519663201e-05;9.03680269613306e-05;0.00020174969414539046;6.057500008608748e-05;8.308542173198846e-05;8.011754073118882e-05;6.067223708867121e-05;0.000145651807417514;5.27244628194609e-05;6.886170232062118e-05;6.33316242770082e-05;5.2432609886968147e-05;9.868344233539176e-05;0.00010543876882504669;9.445163568714379e-05;0.00021023726949882728;0.0002588003942657831;0.0026025917161699398;0.00013246307193372618;0.00012249232282937923;8.259021794457854e-05;8.159308753675595e-05;6.0742455650161443e-05;0.00018685332733529156;9.074176281236361e-05;0.00014692158902590338;0.0001094151806907003;0.0001222673747545473;5.689399523880868e-05;3.2670488542750224e-05;0.0001035059946585621;5.856448279143418e-05;0.00013143745941359515;0.0001314223684447677;6.52081384153523e-05;0.0001821798249222564;0.00021158132767634859;0.00025667233825940556;8.713382487731091e-05;3.5025999068272675e-05;8.950564426672664e-05;0.0002093305751337578;0.00034613111149734967;0.0001147684571043322
2019-02-21 00:00:00;0.0003273859282860993;0.0011784087682250143;0.0012985025326802205;7.252084501753896e-05;9.10480520488117e-05;0.00022343484924900454;0.000101732196451168;0.000101732196451168;9.381138388461455e-05;3.1425392868399696e-05;4.192082666138037e-05;0.0001771201295358704;0.00010172577946119412;6.833120833648385e-05;0.00022119698996152001;9.903632524544988e-05;5.252919420935003e-05;6.740795813744514e-05;9.687394405301144e-05;9.315430869208697e-05;5.559544555458089e-05;5.479973429552791e-05;4.1164404639173684e-05;9.597733224315323e-05;8.697569933787751e-05;0.00014340185298860526;0.00011130285943827363;0.00012291695399935284;9.282087468523437e-05;0.00015422488733608504;0.00020731969721792537;8.218790221949747e-05;0.00016969190500328753;0.00018736174273880285;6.684202163739799e-05;6.0916798625384964e-05;8.76160744823508e-05;7.147810799044911e-05;0.0001232156490475442;7.272882925815261e-05;0.00013429603982948452;0.00012009203426690702;4.662634891964116e-05;5.587523840964162e-05;9.06167558210838e-05;6.246414444782186e-05;9.737464879713722e-05;8.646950040275625e-05;0.00014262518690248628;6.054834147030843e-05;5.423013544941106e-05;5.360319169451489e-05;3.5605316815242046e-05;8.35052671416757e-05;0.00013949909371994377;6.0328441715634815e-05;3.843592733374603e-05;6.563412462648066e-05;7.72994694044572e-05;0.0001530158190440205;7.380395100645731e-05;8.065389595439295e-05;7.880276233885228e-05;6.334099353536262e-05;6.310484256629683e-05;0.00013241704383845388;4.893476271623416e-05;7.977321233288055e-05;0.0006771497931157826;0.000494986428737176;8.419209335808044e-05;8.258505419012278e-05;8.642294401423913e-05;7.764453890559168e-05;7.171428636048475e-05;0.00020605717585761075;0.0004007870544353479;0.00026623168147571784;0.00012942754459253453;0.0003470495451429943;8.508238496057047e-05;6.0329104174069474e-05;0.0001265171299636592;7.77367506817858e-05;0.00013039477589276772;0.00021788621815372044;9.725374931910287e-05;0.00017933569067052766;0.00016227741747761013;0.00016784283754851825;0.00014893388669023257;3.0217294223054793e-05;7.241469177885362e-05;0.0002143925103893545;0.0006333858611959047;0.00012831365522120535
